Namespace,Class Name,Command Name,ignored,portal.acceptance,portal.fixpack.release,portal.release,portal.smoke,portal.upstream,testray.component.names,testray.main.component.name
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade721,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade730,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade7110,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade7210,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade70106,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade72101,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade621015,,,,true,,true,,Upgrades User and System Management
LocalFile,PortalConfigurationUpgrade,ViewPortalConfigurationAfterUpgrade621021,,,,true,,true,,Upgrades User and System Management
LocalFile,TestRuntimePortlet,Smoke,,true,,true,,true,,Test Plugins
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive625,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive704,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive713,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive720,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive730,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive7110,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive7210,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive7310,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive70106,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive71103,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive621015,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchive621021,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade730,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade7110,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade7210,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade7310,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade70106,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade71103,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,PortalSmokeUpgrade,ViewPortalSmokeArchiveAutoUpgrade621021,,,,true,,quarantine,,Upgrades Core Infrastructure
LocalFile,BridgeIssues,Faces1470And1478PortletSmoke,,,,true,,true,,Liferay Faces
LocalFile,BridgeIssues,Faces1618And1638PortletSmoke,,,,true,,true,,Liferay Faces
LocalFile,BridgeIssues,Faces1635And1433PortletSmoke,,,,true,,true,,Liferay Faces
LocalFile,BridgeIssues,FacesIssuesPortletSmoke,,,,true,,true,,Liferay Faces
LocalFile,BridgeIssues,PrimefacesIssuesSmoke,,,,true,,true,,Liferay Faces
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade625,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade704,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade713,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade720,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade721,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade730,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade7110,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade7210,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade70106,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade72101,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade621015,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ResetTestUserPasswordAfterUpgrade621021,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade625,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade704,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade713,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade720,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade721,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade730,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade7110,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade7210,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade70106,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade72101,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade621015,,,,true,,true,,Upgrades User and System Management
LocalFile,UserUpgrade,ViewAndEditUserAfterUpgrade621021,,,,true,,true,,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade625,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade704,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade713,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade720,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade721,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade730,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade7110,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade7210,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade70106,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade72101,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade621015,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddOrganizationAfterUpgrade621021,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade625,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade704,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade713,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade720,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade721,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade730,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade7110,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade7210,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade70106,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade72101,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade621015,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,OrganizationUpgrade,AddUserandSuborganizationAfterUpgrade621021,,,,true,,true,Users and Organizations,Upgrades User and System Management
LocalFile,ClusteringConfigs,StartupJDBCPING,,true,,true,,quarantine,,Clustering
LocalFile,ClusteringLink,AutodetectClusteringAddress,,,,true,,true,,Clustering
LocalFile,ClusteringLink,CustomClusteringAddress,,,,true,,true,,Clustering
LocalFile,ClusteringLink,CustomControlChannelPropertiesFile,,,,true,,true,,Clustering
LocalFile,ClusteringLink,CustomizeChannelNames,,,,true,,true,,Clustering
LocalFile,ClusteringLink,CustomTransportChannelPropertiesFile,,,,true,,true,,Clustering
LocalFile,XSS,ValidateXSSVulnerabilities,,,,true,,true,,XSS
LocalFile,XSS,ViewGoogleAnalyticsID,,,,true,,true,,XSS
LocalFile,XSS,ViewJSONWS,,,,true,,true,,XSS
LocalFile,XSS,ViewLDAP,,,,true,,true,,XSS
LocalFile,XSS,ViewLiferayPortletList,,,,true,,true,,XSS
LocalFile,XSS,ViewLookAndFeel,,,,true,,true,,XSS
LocalFile,XSS,ViewMobileDeviceFamilies,,,,true,,true,,XSS
LocalFile,XSS,ViewPiwik,,,,true,,true,,XSS
LocalFile,XSS,ViewRecycleBin,,,,true,,true,,XSS
LocalFile,XSS,ViewRoles,,,,true,,true,,XSS
LocalFile,XSS,ViewSearchResults,,,,true,,true,,XSS
LocalFile,XSS,ViewURLValidate,,,,true,,true,,XSS
LocalFile,XSS,ViewWebContent,,,,true,,true,,XSS
LocalFile,XSS,ViewWiki,,,,true,,true,,XSS
LocalFile,Login,CASSSOSmoke,,,,true,,true,,Login
LocalFile,Login,DefaultPortalLandingPage,,,,true,,true,,Login
LocalFile,Login,DefaultPortalLandingPageSetByProperty,,,,true,,true,,Login
LocalFile,Login,EnabledOpenIDConnectOnSystemLevel,,,,true,,true,,Login
LocalFile,Login,FacebookSSOSmoke,,,,true,,true,,Login
LocalFile,Login,GoogleSSOSmoke,,,,true,,true,,Login
LocalFile,Login,LoginWithSpanishOnlyEnabledLocale,,,,true,,true,,Login
LocalFile,Login,MultipleOpenIDConnectProvider,,,,true,,true,,Login
LocalFile,Login,OpenIDConnectOnInstanceLevelSmoke,,,,true,,true,,Login
LocalFile,Login,OpenIDConnectSmoke,,,,true,,true,,Login
LocalFile,Login,OpenSSOSmoke,true,,,true,,true,,Login
LocalFile,Login,TokenBasedSSOSmoke,,,,true,,true,,Login
LocalFile,Login,ViewInstanceSettingsAuthentication,,,,true,,true,,Login
LocalFile,UpgradeEnhancement,DecrementCoreSchemaMajorVersion,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,DecrementCoreSchemaMicroVersion,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,DecrementCoreSchemaMinorVersion,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,DirectUpgradeFromArchive6012,true,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,DirectUpgradeFromArchive6130,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,RemoveModulesWithSchemaVersionChange,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UpgradeEnhancement,UpgradeCoreSchemaVersion,,,,true,,true,,Upgrades Core Infrastructure
LocalFile,UsersAdmin,AddUser,,,,true,,true,Training,Users and Organizations
LocalFile,UsersAdmin,AddUserAfterPublishContentPageWithAP,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressApostrophe,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressAt,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressBackSlash,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressBackTick,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressCaret,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressCloseBracket,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressCloseCurlyBrace,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressCloseParenthesis,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressColon,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressDash,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressEqual,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressGreaterThan,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressMinus,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressNull,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressOpenBracket,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressOpenCurlyBrace,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressOpenParenthesis,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressPeriod,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressRoot,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressSemicolon,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserEmailAddressUnderline,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUsers,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserScreenNameInvalid,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserScreenNameNumber,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AddUserSpecialCharacters,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,AssignUserGroupToUser,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,CannotViewSiteSettingsInUserPersonalSite,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ChangeUserPassword,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ChangeUserPasswordInvalid,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,DeleteUser,,true,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditAlertsandAnnouncementsDelivery,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserAdditionalEmailAddresses,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserAddresses,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserDisplaySettings,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserPhoneNumbers,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserSite,,true,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,EditUserWebsites,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ErrorAddUserScreenNameNumberSiteId,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ImpersonatingAdministratorandOwner,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,LoginUser,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,LoginUserWithProfileSite,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,LogoutUserViaURL,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,SearchUser,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,SearchUserFullName,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,SearchUserQuotes,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,UpdateExistUserEmailAddressByScript,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,UpdateUserInformation,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ValidateRegExPasswordPolicyCP,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewCategoryAssociatedToUser,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewEmailWithPasswordSetupLinkSendToNewUser,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewInvalidLoginForDeactivatedUserViaActionsMenu,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewLoginForActivatedUser,,true,,true,,true,Training,Users and Organizations
LocalFile,UsersAdmin,ViewLoginForDeactivatedUserViaDeactivateButton,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewPageRenderedProperlyAfterBeYourselfAgain,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewUpdateUserViaJSONWS,,,,true,,true,,Users and Organizations
LocalFile,UsersAdmin,ViewUserFormPersistence,,,,true,,true,,Users and Organizations
LocalFile,Clustering,AddAndDeleteBlogEntriesOnSeparateNodes,,,,true,,quarantine,,Clustering
LocalFile,Clustering,ShutdownAndStartupNodes,,,,true,,quarantine,,Clustering
LocalFile,Clustering,ValidateDocumentOnSeparateNodes,,,,true,,true,,Clustering
LocalFile,Clustering,ValidateLiveUsers,,,,true,,true,,Clustering
LocalFile,Clustering,ValidateSchedulerOnSeparateNodes,,,,true,,true,,Clustering
LocalFile,ClusteringMissingPlugins,CacheReplicationbyCopy,,,,true,,true,,Clustering
LocalFile,ClusteringMissingPlugins,ScheduleJobOnAllClusterNodes,,,,true,,true,,Clustering
LocalFile,ClusteringMissingPlugins,ScheduleJobOnClusterNode1,,,,true,,true,,Clustering
LocalFile,ClusteringLicense,LimitCommerceToLessThanNodeLimit,true,,,true,,false,,Clustering
LocalFile,ClusteringLicense,LimitPreviouslyValidatedClusterNodes,,,,true,,false,,Clustering
LocalFile,ClusteringLicense,LimitPreviouslyValidatedClusterNodesWithCommerce,,,,true,,false,,Clustering
LocalFile,ClusteringLicense,ViewNodeLimit,,,,true,,false,,Clustering
LocalFile,ClusteringLicense,ViewNodeLimitWithCommerce,,,,true,,false,,Clustering
LocalFile,Organizations,AddMultipleSuborganizations,,,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AddOrganization,,,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AddOrganizationComment,,,,true,,true,,Users and Organizations
LocalFile,Organizations,AddOrganizationName50Characters,,,,true,,true,,Users and Organizations
LocalFile,Organizations,AddOrganizationNameDuplicate,,,,true,,true,,Users and Organizations
LocalFile,Organizations,AddOrganizations,,,,true,,true,,Users and Organizations
LocalFile,Organizations,AddOrganizationSitePrivatePage,,,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AddOrganizationSitePublicPage,,,,true,,true,,Users and Organizations
LocalFile,Organizations,AddOrganizationTeam,,true,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AddSuborganization,,true,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AssignImportedUserGroupToSuborganizationSites,,,,false,,false,Training,Users and Organizations
LocalFile,Organizations,AssignMultipleUsersToOrganization,,,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AssignUser,,true,,true,,true,Training,Users and Organizations
LocalFile,Organizations,AssignUserToOrganizationWithSite,,,,true,,true,,Users and Organizations
